,0,1,2,3
0,5.932680307297938,6.189743464019524,6.446806620741113,6.703869777462697
1,5.502228736427331,5.792087078632178,6.081945420837026,6.3718037630418705
2,5.735926735215987,5.91161606569454,6.087305396173094,6.2629947266516455
3,5.780042157999199,5.957989450642845,6.135936743286489,6.313884035930135
4,5.953987671139657,6.109400446514596,6.264813221889531,6.420225997264469
5,5.233383686087468,5.472456233655029,5.711528781222588,5.950601328790149
6,5.206932517433866,5.451801488976278,5.696670460518688,5.9415394320610995
7,5.980493203652276,6.168953885499386,6.3574145673464955,6.545875249193606
8,5.667022793435007,5.817759896282746,5.968496999130487,6.119234101978227
9,5.844435382289947,6.113867164715503,6.383298947141055,6.652730729566612
10,5.564189277800746,5.6270443177832705,5.689899357765799,5.752754397748323
11,5.456929053455532,5.850553284297705,6.244177515139878,6.6378017459820535
12,5.88615641676055,5.953064248353671,6.019972079946788,6.08687991153991
13,6.043577825543492,6.3012999713190085,6.559022117094525,6.816744262870042
14,6.0361354391281745,6.240165394076817,6.444195349025458,6.6482253039741
15,5.723046960450226,5.90338176360062,6.083716566751015,6.264051369901407
16,5.508816289194402,5.823419156781983,6.138022024369561,6.452624891957141
17,5.5493346680129525,5.811033733060299,6.072732798107645,6.334431863154992
18,5.623487671303146,5.857307807434985,6.091127943566822,6.324948079698661
19,5.5240426452469515,5.802333235001266,6.080623824755585,6.3589144145099
20,5.984697585093739,6.217666970901755,6.45063635670977,6.683605742517784
21,5.476246547568882,5.777571370417201,6.0788961932655186,6.380221016113835
22,5.796516242512918,5.919362681311846,6.042209120110773,6.1650555589097
23,5.836226589724026,5.967626032634497,6.099025475544968,6.230424918455436
24,5.7664495490343795,5.978231878246938,6.190014207459502,6.401796536672062
25,5.711397027673857,5.912836104861326,6.114275182048796,6.315714259236266
26,5.696345506360488,5.8596704931250745,6.022995479889664,6.186320466654251
27,5.775490983532312,5.933573527228413,6.091656070924512,6.249738614620611
28,5.795631329624274,5.981595315252904,6.167559300881536,6.353523286510166
29,6.0103009516818915,6.25858396509299,6.506866978504092,6.755149991915191
30,6.054349174777277,6.2567615356508135,6.45917389652435,6.6615862573978895
31,5.726242022368697,5.94511109090568,6.163980159442661,6.382849227979644
32,5.8333653072381075,6.096864590718107,6.360363874198109,6.623863157678109
33,5.708711467298531,5.9364349937946,6.164158520290666,6.391882046786736
34,5.554373831201156,5.857539270513459,6.160704709825763,6.463870149138066
35,5.747437285882391,5.770136227833533,5.7928351697846745,5.815534111735816
36,5.833947752485718,6.089741096892267,6.345534441298812,6.601327785705361
37,5.58495118918081,5.831814058535518,6.078676927890226,6.325539797244934
38,5.4546446086384535,5.550855349829958,5.647066091021461,5.743276832212965
39,5.753038097890547,5.81322065493152,5.873403211972498,5.933585769013473
40,5.858799847148569,6.017377551424121,6.175955255699674,6.334532959975226
41,5.9279510697334965,5.991098099279275,6.054245128825049,6.117392158370827
42,5.629093084913706,5.833340621593659,6.037588158273613,6.241835694953568
43,5.282467730012214,5.459379953275112,5.636292176538011,5.813204399800909
44,5.806491968371046,5.886492402999157,5.966492837627266,6.046493272255377
45,5.908995256094789,6.052250840913777,6.195506425732766,6.338762010551758
46,5.572092654896672,5.815643494640691,6.059194334384711,6.30274517412873
47,6.010380008614369,6.187723816435307,6.3650676242562465,6.542411432077181
48,6.44382450557498,6.627843576008555,6.811862646442128,6.995881716875703
49,5.678212521719629,5.770149558286042,5.862086594852457,5.95402363141887
