,0,1,2,3,4
0,6.667922568151125,6.5313127606572,6.394702953163277,6.258093145669352,6.1214833381754294
1,6.303312019235273,6.156439431123661,6.009566843012047,5.862694254900435,5.715821666788822
2,6.322035511145873,6.197547394660537,6.073059278175201,5.948571161689864,5.824083045204527
3,6.045446578148327,6.0359886665670475,6.02653075498577,6.017072843404493,6.007614931823217
4,6.149807768112079,6.149807768112079,6.149807768112079,6.149807768112079,6.149807768112079
5,5.787696700676873,5.699688831869492,5.61168096306211,5.523673094254726,5.435665225447343
6,5.70520239367925,5.642010034903292,5.5788176761273345,5.515625317351378,5.452432958575422
7,6.654883198812288,6.515982853993371,6.377082509174453,6.238182164355536,6.099281819536618
8,5.964422194408745,5.918855372533302,5.8732885506578585,5.827721728782418,
9,6.736157903153185,6.561264387311726,6.38637087147026,6.211477355628801,6.036583839787337
10,5.770008012976783,5.722878236919354,5.675748460861924,5.628618684804494,5.5814889087470645
11,6.149767622190799,6.086536022182185,6.023304422173574,5.96007282216496,5.896841222156349
12,5.981834615938712,5.981834615938712,5.981834615938712,5.981834615938712,5.981834615938712
13,6.80211044870426,6.640356382074787,6.478602315445313,6.316848248815836,6.155094182186361
14,6.864688080051899,6.580716499344964,6.296744918638027,6.012773337931091,
15,6.253665997316222,6.161147921973046,6.06862984662987,5.976111771286692,5.883593695943517
16,6.021783805354708,5.98825696057853,5.9547301158023505,5.9212032710261715,5.8876764262499925
17,6.2107005227689625,6.090518177890349,5.970335833011734,5.850153488133121,5.729971143254508
18,6.203220193772611,6.095794592651483,5.988368991530357,5.880943390409228,5.773517789288101
19,5.978998063091455,5.962557829791936,5.9461175964924164,5.929677363192898,5.9132371298933775
20,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763
21,5.97183504943067,5.955187008067172,5.938538966703676,5.921890925340176,5.905242883976681
22,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475
23,6.25036941535529,6.164070629844459,6.0777718443336335,5.9914730588228045,5.9051742733119745
24,6.343804024392773,6.244077397886807,6.144350771380839,6.044624144874871,5.9448975183689035
25,6.047614571873742,6.004464266114682,5.9613139603556204,5.918163654596559,5.875013348837499
26,6.491923105808039,6.290171284463867,6.088419463119692,5.886667641775517,5.684915820431345
27,6.024850908774808,6.004033687495162,5.983216466215515,5.962399244935866,5.94158202365622
28,6.279801103284152,6.194497219423734,6.1091933355633214,6.023889451702905,5.93858556784249
29,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209
30,6.4589440457624425,6.42102903605402,6.383114026345598,6.345199016637174,6.307284006928751
31,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295
32,6.239202961327086,6.222426060777201,6.205649160227313,6.188872259677429,6.172095359127541
33,6.4082066761983585,6.284078214242528,6.159949752286698,6.035821290330869,5.911692828375039
34,5.990932063810871,5.990932063810871,5.990932063810871,5.990932063810871,5.990932063810871
35,6.254049451180022,6.075517556673226,5.896985662166428,5.718453767659632,5.539921873152834
36,6.57875129226637,6.374699425569389,6.170647558872409,5.966595692175426,
37,6.0840444926831205,6.0282316612628595,5.972418829842597,5.9166059984223365,5.860793167002072
38,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219
39,6.009102044996792,5.944533512478844,5.879964979960895,5.815396447442945,5.750827914924997
40,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854
41,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008
42,6.112462229870963,6.032342266691573,5.95222230351218,5.872102340332787,5.791982377153395
43,6.05811076598251,5.8766635931654045,5.695216420348299,5.513769247531189,5.3323220747140825
44,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734
45,6.123878633323272,6.123878633323272,6.123878633323272,6.123878633323272,6.123878633323272
46,5.936517186966184,5.9244898717423995,5.912462556518615,5.900435241294828,5.888407926071044
47,6.726994196993685,6.554177644436489,6.381361091879293,6.208544539322094,6.035727986764897
48,7.119849116446086,6.9634561845706715,6.807063252695257,6.650670320819842,6.494277388944425
49,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639
