,dmq_cope_2,dmq_cope_4,dmq_cope_1,geschlecht_kod_male,upps_ur_5,upps_ss_2,dmq_cope_5,upps_pe_5,upps_ur_2,upps_ss_4,dmq_cope_3,upps_ss_3,ffmq_ob3,ffmq_ob2,erwerbstaetig_sub,ffmq_aa3,ffmq_nr7,ffmq_ds1,ffmq_ds4,upps_pm_1,ffmq_nj4,ffmq_nj1,ffmq_ob4,ffmq_nr2,ffmq_nj3,ffmq_ob1,upps_pe_1,upps_ss_5,ffmq_ds3,ffmq_nj2,upps_pm_5,ffmq_nr5,ffmq_nr4,upps_ur_3,upps_pm_4,ffmq_nr3,ffmq_aa4,ffmq_nr6,ffmq_nr1,ffmq_ds2,upps_pm_2,upps_ur_4,ffmq_aa1,ffmq_aa2,upps_pm_3,upps_ss_1,upps_pe_4,upps_ur_1,upps_pe_3,upps_pe_2,Data
9,12431.046133041382,7184.439702987671,2984.8632469177246,1815.6784038543701,1169.4727878570557,1882.0191040039062,863.0987777709961,999.0305919647217,216.33806037902832,530.4732913970947,55.253700256347656,1124.1681995391846,675.315299987793,616.0236930847168,262.3273615539074,410.2159185409546,113.2677993774414,228.06640243530273,60.747729778289795,185.68470191955566,187.63797855377197,1168.2354049682617,38.99079895019531,111.23810005187988,333.96349716186523,6.920159816741943,304.9769039154053,213.85839748382568,17.477699279785156,128.73649978637695,665.8928928375244,57.7515983581543,54.394129037857056,14.796199798583984,0.0,154.9246997833252,14.53600025177002,14.308600425720215,46.012600779533386,0.0,0.0,34.813499450683594,60.73449897766113,5.669250011444092,0.0,0.0,0.0,0.0,0.0,0.0,original
10,8890.706810414791,3746.19132232666,4939.969562530518,3509.0892009735107,2054.7472038269043,1165.0328748226166,1850.606315612793,1802.6636009216309,340.8826036453247,622.844687461853,737.6673126220703,276.3405075073242,326.4218997955322,408.4795255661011,490.28240298945457,181.45313835144043,763.5123741030693,339.7784023284912,330.08810234069824,0.0,336.686900138855,609.8745082616806,186.71110343933105,120.52356719970703,1304.2709817886353,733.1303062438965,0.0,49.36401081085205,190.63698863983154,398.7896774113178,90.41320037841797,77.98278951644897,262.66864824295044,97.05379676818848,0.0,97.22628226876259,103.67790031433105,32.05799961090088,168.54455089569092,309.1266984939575,23.726999282836914,43.66669845581055,0.0,32.62860107421875,0.0,0.0,19.118499755859375,0.0,0.0,27.97260093688965,original
11,8051.794906616211,5951.720720291138,4398.55632019043,4650.858570098877,584.5312976837158,2451.2202739715576,1449.1205825805664,1724.002779006958,230.45609664916992,523.9398050308228,1223.509895324707,383.8645944595337,253.61070251464844,358.907696723938,162.6232522726059,275.66410064697266,109.4297981262207,59.41620063781738,160.96920108795166,197.45539665222168,197.15209579467773,104.61399841308594,1147.6019134521484,587.0627899169922,114.55010032653809,38.59479904174805,0.0,211.8360013961792,0.0,94.36770057678223,54.35179901123047,79.93899917602539,10.572600364685059,0.0,0.0,73.42570114135742,0.0,207.3592987060547,248.39519691467285,0.0,0.0,137.23039627075195,32.8577995300293,69.48500061035156,302.55780029296875,0.0,0.0,0.0,0.0,0.0,original
12,14482.0043592453,7420.858998298645,4192.530382156372,2601.070695877075,2790.1858463287354,971.0696096420288,117.34610366821289,1944.686203956604,507.7159061431885,837.5501732826233,0.0,330.1241989135742,437.32830333709717,280.87639808654785,450.2916922569275,383.72389125823975,365.1707019805908,266.5678024291992,153.8027057647705,165.3498878479004,870.2086973190308,300.7489995956421,28.702899932861328,192.09381437301636,191.81040000915527,208.89680099487305,105.1150016784668,139.05645942687988,0.0,0.0,83.1900987625122,186.40950202941895,25.44890022277832,0.0,0.0,16.114500045776367,163.5542984008789,167.71849822998047,79.42050957679749,52.509199142456055,0.0,0.0,343.33289909362793,0.0,0.0,0.0,30.55009937286377,0.0,0.0,0.0,original
13,10558.89661026001,5351.782325744629,4965.372940063477,4507.083839416504,1716.7901344299316,1053.1443939208984,1183.7900390625,1798.4291915893555,2143.216423034668,438.8939971923828,1326.9077987670898,0.0,104.62170028686523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.22779083251953,0.0,0.0,45.89910125732422,0.0,0.0,447.11230850219727,0.0,375.6877975463867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,original
14,12080.45308971405,9348.208903312683,2994.663803100586,2718.924192428589,1237.1227073669434,1754.7551860809326,619.8559894561768,1132.6645069122314,663.3845901489258,1616.4925861358643,597.0103874206543,356.72099208831787,1143.1085872650146,222.7332000732422,773.9371285438538,508.24359703063965,143.50122737884521,303.30319595336914,340.4726047515869,296.2463331222534,300.2486963272095,197.05550003051758,0.0,103.8942003250122,215.52320003509521,822.2890901565552,215.03569793701172,15.668986901640892,148.74727016687393,116.76169872283936,416.5059013366699,38.92500019073486,103.8926010131836,143.86230087280273,138.28829765319824,96.9990005493164,26.838699340820312,41.494998931884766,141.92491340637207,124.73339653015137,163.04140090942383,112.83160018920898,105.58920097351074,0.0,175.2432975769043,49.24329948425293,0.0,74.99670028686523,0.0,0.0,original
15,11118.936695098877,6060.180255889893,5784.730270385742,3233.673978805542,2213.0614891052246,1153.6644897460938,5471.618640899658,95.87749862670898,2071.346773147583,258.8847007751465,2091.6806030273438,613.3448066711426,108.81759834289551,149.38959884643555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.21639823913574,0.0,98.7747974395752,0.0,565.5887069702148,0.0,0.0,0.0,0.0,0.0,0.0,324.3218002319336,0.0,0.0,169.94979858398438,0.0,97.01309585571289,107.3672981262207,0.0,0.0,0.0,0.0,0.0,0.0,28.617399215698242,0.0,0.0,original
16,7472.930068403482,3383.167454712093,6393.512936830521,1750.5599107667804,1316.2211335077882,2627.7471239343286,910.1803715005517,1326.1594498753548,2391.8388883434236,1675.0765642374754,1170.0456566922367,1523.7813020050526,1335.9863866642118,2242.759765677154,2364.1087743788958,1445.0224181562662,697.7083098441362,1684.5656381696463,686.0343427285552,568.5277892500162,1162.7647400274873,1434.5913131162524,1170.9557875320315,1028.0066922605038,3542.237684495747,3195.6502909958363,1064.6489889547229,1174.2271306961775,955.3993338644505,1896.9368014261127,1050.4310424178839,1280.668575644493,1022.3421770632267,948.3898794054985,287.0084991902113,1132.4807733595371,887.9298771396279,988.9664813652635,886.5734427422285,925.7251437827945,666.878550209105,762.179123133421,1273.2875564470887,918.4882057383657,429.745903596282,626.3471871614456,849.2070426121354,614.5704614147544,824.1743498668075,411.90878557413816,original
17,9811.049292981625,5164.908420801163,4173.982905626297,2267.8515127897263,3526.4430091381073,3024.9163938760757,1493.1333087682724,1410.1069351434708,1625.888948559761,953.3599925041199,1631.1023421287537,1974.1279483437538,1884.6637741923332,2054.259965598583,1755.9184325933456,2132.5920975208282,454.3971166610718,2742.573755145073,662.1495180130005,1241.458530306816,880.0760787725449,984.7750155329704,1063.6881501674652,1575.0695394277573,1418.7087236642838,3623.2124163508415,567.6839814782143,558.8595289587975,368.7079983353615,773.1260418891907,1233.7821390032768,447.48274970054626,739.002188205719,765.179283618927,1844.7816531658173,283.9416255950928,695.781689286232,584.0670071840286,963.327067732811,1764.22835201025,781.8251576423645,1019.3499771356583,1244.1115500926971,1075.289514183998,285.9419159889221,417.1943795681,202.701056599617,1016.9795925617218,315.2429200410843,567.097776055336,original
18,8345.11363838613,2834.0263489708304,5659.951455490664,2993.061325073242,2415.092980340123,2602.738824799657,3886.165983285755,1382.4511742461473,3053.9021389186382,1973.3552568294108,1694.7120927423239,1510.882286079228,1350.571587715298,1178.9368097484112,1910.777566967532,2338.3149077519774,1086.866559445858,2363.781930349767,2028.969249105081,1231.9960341397673,1557.2411876767874,1834.19006790407,1075.921794462949,1482.2758678942919,1546.2782477047294,1284.089872378856,1116.9058908112347,866.5020686835051,812.501982530579,1863.1732398774475,958.3160820044577,1001.4031873010099,593.5451906993985,670.2692620716989,500.6109975576401,889.476575659588,814.1899198889732,1209.0430081114173,839.1356672346592,702.3828967027366,1156.6261947900057,864.4432640261948,947.029627058655,977.6432548649609,817.3846117854118,427.1611217968166,920.4786523282528,712.6022573579103,702.1713347174227,591.4292681291699,original
