,dmq_cope_2,dmq_cope_4,geschlecht_kod_male,dmq_cope_1,dmq_cope_3,dmq_cope_5,upps_ss_2,upps_ur_5,upps_ur_2,upps_ss_4,ffmq_ds1,ffmq_ob3,ffmq_ob1,ffmq_ob2,ffmq_nr2,upps_ss_3,ffmq_nj4,upps_ur_1,upps_pe_1,ffmq_ob4,ffmq_nr4,ffmq_nj3,upps_ur_4,upps_pe_5,upps_pm_1,upps_pm_4,ffmq_ds4,upps_pm_5,ffmq_nr6,upps_pm_2,erwerbstaetig_sub,upps_ur_3,ffmq_aa3,ffmq_ds2,upps_ss_5,ffmq_aa2,ffmq_aa1,ffmq_nj1,upps_pm_3,upps_pe_3,upps_ss_1,upps_pe_4,ffmq_nr5,ffmq_nr1,ffmq_nr3,ffmq_ds3,ffmq_aa4,ffmq_nr7,ffmq_nj2,upps_pe_2,Data
0,821.307650448033,745.6597510228601,224.45824677042677,597.4217501759549,252.37553169272417,344.681342164282,204.31821484495703,149.6738184453847,179.21688733308613,112.25952614393985,103.80647577504658,85.7902395233205,45.192555859452334,62.10527391993784,101.61135392288045,51.959900299126794,27.526154281342208,86.72571312171274,44.45623973919609,44.45248759960817,70.31240929457476,47.23217312999708,58.269736095585955,37.37452627734396,51.93394546334302,102.17943899679995,32.457900004273206,63.08865679356537,37.21692790078768,52.085563656709866,34.33678075140206,65.76150441342106,34.67787573024613,52.3580951336535,44.68905336676816,45.906648794695165,30.128664091221157,39.21049309061111,56.64736988697673,46.68348880128659,33.68405774613489,28.445681120281556,32.64655870154411,26.74557196240132,19.463747220817105,39.128238986147295,23.48033777372286,21.20933985659629,23.16884841558894,19.38048514167285,original
1,833.647885557754,534.7890565374162,287.98197689953133,283.04950871818033,150.88973712880568,168.15955058081317,246.53751641363385,220.37788027177984,213.04140674078275,187.74517379234115,82.0810818085272,75.04477737981387,102.2190066125759,87.09928527426382,69.4570440193477,149.21202991224442,82.37806322783808,65.73661246526166,88.59666349436816,93.9471526498706,48.53692073718933,64.36180463377835,47.42242131631404,79.02736081665803,61.33588297874866,57.128454401942655,76.93278629229724,52.28119006764017,45.926121238306536,81.56575919642022,54.379185259314454,58.72091352527394,75.43294525112204,51.45534114115973,55.47813992776352,46.49910627910478,47.6621142745132,49.780379001562665,67.58319559878883,49.28967323579572,53.94517628945037,53.05867918033497,70.06836103008844,44.12195736235017,53.39566015867857,49.793615823251045,38.16002082160125,48.49641105770546,48.24547677269535,36.39700542368844,original
2,949.2330070263645,691.8022415331056,323.1410683322363,429.9204961368788,451.79043381002793,623.8622799249586,152.2674825605331,153.3132192315154,221.2045584293333,128.66657092089753,117.05797180400586,142.51896633361338,164.84399984863265,116.14410841750167,148.01393356732305,133.18818390020985,96.78598165899768,132.07190267944395,78.26423254090975,107.32982007208098,109.82814005621732,87.0622440705037,99.62585734681055,79.12569333752671,108.79719397742485,67.5417195253199,82.0091531118001,89.69901091190019,81.67456224199829,119.34990750024517,83.90744252711394,66.54996384107032,87.3512234331443,75.6401689259828,59.741192839254566,86.38571290623496,84.21072310493982,86.86320566769821,72.23113388940341,85.07512252429933,60.20941244644765,57.970786546219635,75.5878002982855,66.67047835113775,58.99565096510668,61.137814885004616,63.58711236660921,52.47866877808676,57.686167721944884,59.83769236162863,original
3,876.6666217292207,691.5724002880977,314.9087432642275,353.8966170194441,362.2568120209372,406.2784278806821,199.42329096616956,267.3880426463549,218.94757675254866,156.02695270427895,143.6430843633741,111.06489879139345,148.6100659278811,97.8962072270047,125.55876044195182,124.7808470957998,129.8168534772626,120.96324547316635,88.41667375669005,105.82039110257304,92.66185265000576,107.26934832262225,88.02787404439712,130.08644948700234,134.87028800642068,105.9547382734875,125.20819974368194,131.38020229453625,95.0825279311698,140.2422936830274,90.76536003274632,102.38454161392377,105.9314765671006,87.82808857736981,89.33137550945285,87.65336434602848,102.07659684204829,93.6159832266811,81.4194070192929,120.27454863962676,103.09126560773674,83.38476590347743,92.44866849411285,88.54591991619773,73.02135199424043,93.92269215102249,77.07110749448908,64.55192350268814,86.96434057512616,76.44864648877164,original
4,215.90437006014372,134.4675550874021,48.98819691819355,91.47443381118975,90.34929854594772,95.37815498944843,28.53085424903654,35.685824453365505,34.24060081238235,36.29325442043046,6.266476170662483,7.130523411405066,12.853516513143147,10.246649131772704,8.081239854665073,8.098873168084555,5.799555290225659,15.61885484953324,6.494302350893346,4.723356359401315,6.806027495976983,5.195671189016412,5.831776174149724,9.618354926665694,3.7903818388805997,19.535564073157907,4.520250648730087,2.5715579850158807,5.2894652534942415,7.4051888081713955,4.1774752633794625,3.189951873898237,5.80704417086925,2.6788746942407102,3.4460694351895027,6.769832233840417,6.46209797876477,4.402013413707791,8.55834314848388,11.51893039972596,2.026190938503338,7.5124232197584595,4.0254501748315015,3.5158336264320402,2.9218601992503084,3.9090844512914904,3.140869388871092,2.8067964375937073,4.340293808783122,2.699562554158896,original
5,248.11846942457575,248.6903713201603,127.8728659376245,187.81112498836669,155.18578082595357,133.27250601926534,76.37540326916047,73.45289312889814,73.86166025946156,68.86067702452809,50.52439642220852,52.17948110534784,60.307385261138805,41.37694301480552,53.22464912846905,50.84910742605204,46.18130343907489,41.77741447339612,36.65784224504448,55.22959907958287,51.74952940340096,43.63367978462629,41.35915645813422,59.35120574966818,49.1974453351247,45.55738712801471,32.65825803455122,50.101187697743704,40.72880971403871,38.22338941758246,41.47793478066554,37.48192865664769,37.991724928829896,36.0223813890308,35.0294658007716,32.72035501103182,36.0114641070167,34.435064939596955,29.19506542960293,32.44249286906969,33.35831972905739,37.129110559632075,36.09447499921692,36.377867596614095,27.591926428051885,34.685666524018295,33.754885589214005,29.635651195908153,30.246776237529026,26.868114047680347,original
6,1334.7835257645231,705.9234344315943,246.2040267279588,397.91984895689626,562.1636525441481,268.01920951044644,216.32770230054805,174.01924468226596,209.8934224426986,178.8613762832688,126.83680773118203,102.82093428811407,74.84000526805859,98.31520107695965,88.82498165410423,105.99846165025127,128.1660467703082,86.73138455778218,88.91661805233046,62.061181000127185,63.03081956788604,41.707282937520574,70.12454879612903,43.20617088873908,48.468004457551274,95.79132938459557,49.44260039289718,52.20740524919742,62.090581251024645,79.9678951489156,28.886573579652246,84.97795881209697,56.43498878499549,44.78338780508008,44.79101683285677,43.437461239570254,52.47928027223438,46.71033026552799,80.17093683504031,33.75797759507417,41.644604413658215,70.0336968845919,35.42272511348462,44.9337624987455,40.46585323450492,35.46836713294158,38.47037048593941,30.149728502559373,41.301261163131834,44.809069496605815,original
7,195.90112316640483,280.21097387527817,99.68095795335849,123.1565337217489,93.22149103970632,119.68921126603283,31.92368388831915,28.23415023869126,39.55787127097378,13.41853290253864,14.617980988014105,13.00321060298094,9.145967291151804,9.591165586598144,9.477227671628922,15.664457565153356,4.244347414576287,8.551412102565019,5.292528115539497,6.092192033851967,15.222179568697474,7.718486038895713,11.168749762433075,7.484431600744017,9.075745727964888,14.983266324807182,5.397293072973188,10.73613720348099,4.032066171626474,12.344971641043065,8.20237036923399,6.469279324623444,9.542920255204645,3.900786642748467,5.520992648480819,5.594199704623133,4.235323975117912,6.44667057540829,19.524943585772768,4.627613867217295,3.9623448894641218,3.409450908224327,3.747008746610248,7.2711089297162745,2.1851888530611534,2.761252308517692,4.041363317725952,2.90737590410875,2.344065456810682,2.0919926295815277,original
8,175.3662978115623,153.18090296803555,34.646225582210455,62.12541213555123,85.90679741690155,35.715251473566994,32.09287633941099,32.87178653989603,50.13737764378668,22.67089479662068,24.21097566046283,16.832021771807742,22.793714561410713,15.775312080477832,15.951124581300865,12.502232131521664,22.360841186780725,15.705675833904147,15.322713360938197,14.87222801012668,23.054266283587275,23.48426889955007,14.346190988998345,15.30500035820823,18.435205832551798,14.09503574611973,20.917812806414034,16.871573987837593,13.1064888857955,19.16091101212241,14.252635810592167,11.22172301912184,11.889307212312003,13.166400856639452,10.20180206748828,10.375073991068028,11.070836160683676,13.42250806776821,15.134988100115683,12.00066369770537,11.229043144343912,10.413768700520432,7.753664387046968,9.822615594478497,9.15848740162725,11.212327949880189,10.761906339952889,10.243513116606142,9.732223477303696,10.77071454673931,original
9,400.82227985703815,257.9093946265816,34.898018902237396,74.18751304226875,162.99667814648785,115.73720088983562,57.26974456543651,25.421982567125912,22.254750751875832,18.724927363430226,8.461411405931118,12.894486697648261,1.0862749888185976,13.494988181720494,1.814929730522654,21.77110528684538,0.9052348006479198,6.577328591571737,4.768089455339074,2.58618294348816,1.4901725643580201,1.9885752812357527,2.2643998198346487,4.934932785390999,1.3055469804801438,9.487309844975952,0.14911149109746233,1.8156047815083436,0.38777622918580934,5.798944519264175,0.41547449035038286,0.239191260617733,1.6017137745041723,0.4802436890346354,3.6319014373895455,1.4277841135029372,0.5103129347334434,3.4422363839442847,3.9751321505116373,1.8890501404927051,0.31979848089552765,0.929528355044699,0.3704938173088409,0.5097689764603284,0.11227791989980443,0.17492275500034205,0.5826603508527254,0.2015398081497206,0.6364093308206503,0.3617141329804436,original
