,0,1,2,3
0,6.333665232190066,6.343786627036447,6.387110334604594,6.470851321921799
1,5.7703359083694075,5.800730694083694,5.870668368686869,5.885349575036076
2,6.029667904761904,6.066751285714287,6.155429619047619,6.27759742857143
3,6.274389,6.255725000000001,6.3214543333333335,6.480336666666667
4,6.179650302892566,6.170360575551357,6.184560549569951,6.238084393492145
5,5.597088888888888,5.602866666666666,5.7474,5.814755555555555
6,5.583048863858362,5.629624717948718,5.660804667554668,5.697629710511709
7,6.116094560102035,6.169142890225767,6.1812386258873335,6.282418825701833
8,5.87343661971831,5.8942089201877925,5.982457746478873,6.125791079812205
9,6.089573366079824,6.089573366079824,6.105112463730625,6.105112463730625
10,5.665338567099567,5.70047224963925,5.734888344877346,5.775642955988457
11,5.828337861471862,5.859543642135641,5.920905613275612,5.9478760555555565
12,5.912854368686868,5.938396277777778,6.019909243867244,6.083228644300144
13,6.430020757020758,6.428707773707774,6.501501729751732,6.656081196581198
14,6.351198456305599,6.409537284144426,6.480989665096809,6.6189310570382
15,5.970587832770754,5.980669332654884,6.056178345734074,6.056178345734074
16,6.018463333333333,6.0263533333333354,6.098640000000001,6.225443333333334
17,5.811635000000001,5.8567149999999994,5.915471666666665,6.035358333333332
18,5.763956908369408,5.795616650793651,5.859150563492062,5.953393396825396
19,5.997616426020117,6.001597252705169,6.048043254602897,6.048043254602897
20,6.329596405228759,6.316575163398693,6.3861470588235285,6.471102941176469
21,5.907218607696503,5.930735227509618,5.998963624028412,6.140344067940868
22,5.868341097819012,5.887012152910143,5.944001197632458,5.945814370828531
23,6.1544799999999995,6.183159999999999,6.262019999999999,6.274800000000002
24,6.062178571428571,6.036938903863432,6.095640835579514,6.178251123090747
25,6.091002709956709,6.1071519220779225,6.194738595238096,6.271084170995672
26,5.905884069851717,5.9161854374285845,5.9561350080246545,5.9561350080246545
27,5.926587404658833,5.972556173984746,6.033940218511649,6.083528550814265
28,6.098350214285715,6.116416142857144,6.2249343333333345,6.327470666666666
29,6.54540478151076,6.555532808676831,6.618919491237426,6.615221251071796
30,6.699776666666667,6.70396,6.795006666666668,6.919813333333335
31,6.110991039426523,6.172946236559139,6.329338709677421,6.443618279569892
32,6.26869861210816,6.280502871500359,6.338817420435512,6.452816463268724
33,5.93602,6.010840000000002,6.150440000000001,6.28276
34,5.98866065860069,5.951137695725557,5.970919032020118,5.986315034125274
35,5.717124603174604,5.782627154195011,5.881878684807258,5.924387074829932
36,6.5561950952380945,6.544388904761905,6.574439023809524,6.669168476190476
37,5.953770190895741,5.920282672540383,6.0192830396475765,6.185487151248164
38,5.5976826163034845,5.6082114073653635,5.744794774558176,5.744794774558176
39,5.766275779967159,5.7791736863711005,5.7986139573070625,5.795371428571429
40,6.509596666666666,6.465324999999999,6.495543333333335,6.520791666666667
41,6.034790163540163,6.074319865319864,6.12693253968254,6.249958032708032
42,5.923852250192332,5.933738374490129,5.969899465879096,5.969899465879096
43,5.555053983428957,5.600780358064612,5.625755971484043,5.69059059836226
44,5.777251142857143,5.808510095238096,5.896509428571428,5.9116810952380945
45,6.121453042328043,6.151890873015873,6.197374338624339,6.206050264550264
46,5.804588571428571,5.819151238095238,5.8375152380952375,5.8459765714285705
47,6.080703333333333,6.134201666666667,6.230464999999998,6.301840000000001
48,6.491327190828659,6.49467639434623,6.540053095978563,6.540053095978563
49,6.111860000000002,6.15538,6.213780000000001,6.29654
