,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,5.710662341269844,5.7124268095238095,5.712365682539683,5.713485707070707,5.708573111832614,5.70051996103896,5.698773381673883,5.702873730880231,5.704325754689754,5.705951778499278,5.709834302308804,5.710960715007217,5.715991389610392,5.727168722943723,5.764862222943724,5.782949365800866,5.788671445165947,5.788671445165947,5.788671445165947,5.788671445165947
11,5.887673996392496,5.894219526695528,5.896291262626263,5.893941528138529,5.887632064935064,5.880505735930735,5.876023383116883,5.872701367243867,5.866167339105341,5.862338196969697,5.862369124098125,5.8673415295815285,5.87501151082251,5.879596484848483,5.88294572005772,5.8867240476190466,5.8881976190476175,5.893837884559884,5.893837884559884,5.895181408369408
12,5.943888198412699,5.948554935064935,5.948875140692642,5.948276445165946,5.941809352092353,5.942073422077922,5.944934544011545,5.947518150793652,5.950606029581531,5.955069373737374,5.95967423015873,5.9665145454545465,5.973497712842711,5.986598591630592,6.013544723665225,6.055815576479079,6.086247445887445,6.086380779220779,6.087308556998556,6.087928779220778
13,6.474417175417175,6.475806878306879,6.479165750915751,6.46390404965405,6.4619990842490855,6.459238705738706,6.465648148148148,6.459592796092795,6.4583498168498155,6.460694546194545,6.4622783882783885,6.47673433048433,6.519975986975988,6.554224460724461,6.573094424094425,6.573991859991861,6.573991859991861,6.573991859991861,6.573991859991861,6.573991859991861
14,6.431975928833072,6.431849555206699,6.431925562532706,6.430253401360544,6.423624280481422,6.414136185243328,6.408284536891681,6.407094060701203,6.409901753008894,6.4174310570382,6.425551936159078,6.436348639455783,6.452207613814757,6.464401753008896,6.478347723704867,6.478347723704867,6.478347723704867,6.478347723704867,6.478347723704867,6.478347723704867
15,6.034885618886521,6.03002454152983,6.019023290831212,6.017145234514559,6.006095485206037,5.999949393481,5.9995043382113815,5.994937137867866,5.996390433435196,5.992250154123866,5.993349924885917,5.992507145345768,5.99980357795799,6.001154765269704,6.001154765269704,6.001154765269704,6.001154765269704,6.001154765269704,6.001154765269704,6.001154765269704
16,6.04544,6.047343333333334,6.044573333333335,6.03759,6.031163333333334,6.024376666666667,6.018486666666668,6.016916666666667,6.019376666666667,6.02451,6.0292366666666695,6.036009999999997,6.045366666666666,6.049896666666667,6.067436666666667,6.082726666666666,6.132069999999999,6.185673333333334,6.216143333333334,6.251456666666667
17,5.871028333333332,5.868855,5.87082,5.864454999999998,5.8559399999999995,5.849273333333334,5.844638333333331,5.844406666666666,5.845673333333334,5.845725000000001,5.849328333333333,5.854393333333332,5.859389999999999,5.880143333333333,5.965221666666666,6.0237783333333335,6.077065,6.0778583333333325,6.079211666666667,6.079721666666666
18,5.8163484329004325,5.822782668109668,5.826015273448774,5.8254210974025975,5.818713716450216,5.811633275613274,5.80888094877345,5.808832244588745,5.8066548600288606,5.803035935786437,5.800638498556999,5.802471512987013,5.803393138528139,5.805708922077923,5.819064828282828,5.8190780707070715,5.821767134199134,5.821927134199134,5.82627107070707,5.828216417027416
19,6.022654885427882,6.020156183172758,6.0193966578405105,6.017802869000243,6.01681877700828,6.019984659248105,6.023216931670519,6.022049726809652,6.033322166816107,6.036857614791463,6.031815734109075,6.03146096280448,6.03146096280448,6.03146096280448,6.03146096280448,6.03146096280448,6.03146096280448,6.03146096280448,6.03146096280448,6.03146096280448
20,6.3656225490196086,6.370173202614378,6.361609477124183,6.3575,6.354709150326797,6.344338235294118,6.3392173202614375,6.327078431372549,6.3255718954248366,6.328442810457517,6.340950980392156,6.339540849673203,6.345099673202615,6.347455882352941,6.401933006535947,6.485459150326798,6.500789215686275,6.505584967320263,6.506540849673203,6.533866013071896
21,5.971746810185072,5.972054607401406,5.9682671537473375,5.966489982747604,5.960361242162309,5.95856582391186,5.9558139607682286,5.9583384961921535,5.956797956447345,5.956996406625217,5.956528198512193,5.959066157842834,5.960996583616248,5.980518401990962,6.003887018553939,6.042436707855153,6.095324851892687,6.102921724532243,6.106057349070307,6.108427030202183
22,5.945528040574728,5.938123023245918,5.930606249953123,5.923658570721987,5.91614710542149,5.907559720584103,5.904574012776833,5.896237499434744,5.885944034638491,5.878453974203264,5.873722364940985,5.869706955010148,5.880880884034447,5.880880884034447,5.880880884034447,5.880880884034447,5.880880884034447,5.880880884034447,5.880880884034447,5.880880884034447
23,6.228620000000001,6.23356,6.232739999999999,6.22866,6.221539999999999,6.21944,6.21384,6.21032,6.207060000000001,6.20354,6.200619999999999,6.19214,6.187079999999998,6.1857,6.188839999999999,6.19076,6.2199800000000005,6.25188,6.288639999999999,6.325119999999999
24,6.0758897124887685,6.082739667565139,6.075116127583109,6.062993486073675,6.059243486073675,6.049006289308176,6.044521563342317,6.037156783468102,6.03293396226415,6.033342318059299,6.0491698113207555,6.044404761904762,6.044805256064689,6.043705300988319,6.091678122192274,6.079882075471699,6.086712264150943,6.086712264150943,6.1122243935309974,6.122217879604672
25,6.175873227994227,6.163141251803752,6.153413595959599,6.143526436507938,6.137158862193363,6.132441375901876,6.130342902597403,6.125256541847043,6.121773012265513,6.124726856421358,6.122136691197694,6.121995479076479,6.126940852813853,6.126749256854257,6.130408466810967,6.135448055555555,6.137387448051949,6.138542282106781,6.138542282106781,6.138542282106781
26,5.969333347906994,5.969166304616952,5.97060702251017,5.967756702607851,5.963913940925089,5.957607460183608,5.948016609312257,5.943613979664129,5.9381536486062965,5.934129967620615,5.929359072793221,5.931131188899338,5.927367474447123,5.929647895748042,5.926926067354214,5.924461447696095,5.924709329314477,5.924709329314477,5.924709329314477,5.924709329314477
27,6.0268340548340555,6.030233663162234,6.025695423623996,6.01160915275201,6.002992784992784,6.000092970521543,5.9947896310039175,5.987748608534323,5.981601422387136,5.9784559884559885,5.980499072356216,5.99406586270872,6.015103380746239,6.052566790352505,6.083805710162853,6.085352710781282,6.0856124510410226,6.0856124510410226,6.0856124510410226,6.0856124510410226
28,6.138872142857144,6.142214285714286,6.143693190476192,6.141602547619049,6.1338639523809535,6.132639071428571,6.131607190476191,6.128246690476191,6.127946738095238,6.145097000000001,6.15424280952381,6.161405214285715,6.181344166666667,6.217045285714285,6.2302407380952385,6.237742214285715,6.247382571428573,6.247382571428573,6.247382571428573,6.247382571428573
29,6.628726887142648,6.626814988654661,6.609345532185205,6.574975590532655,6.55552131956208,6.552157680584312,6.535589315776816,6.529640173735281,6.532562528755464,6.533200497469518,6.528264115011395,6.534632203243616,6.546631879091118,6.547672871311459,6.547672871311459,6.547672871311459,6.547672871311459,6.547672871311459,6.547672871311459,6.547672871311459
30,6.755936666666668,6.754613333333333,6.744773333333334,6.73704,6.7300233333333335,6.719673333333334,6.714366666666666,6.7114833333333355,6.714783333333333,6.719616666666666,6.720470000000001,6.732596666666669,6.771433333333334,6.825213333333334,6.867466666666667,6.86927,6.8707866666666675,6.870986666666668,6.870986666666668,6.870986666666668
31,6.248250896057346,6.247216845878135,6.249179211469534,6.245127240143368,6.244236559139783,6.231541218637992,6.231184587813619,6.233829749103943,6.234974910394266,6.236455197132617,6.227152329749105,6.235637992831543,6.221437275985662,6.2285089605734765,6.283738351254479,6.331130824372758,6.377767025089604,6.378465949820788,6.378465949820788,6.378465949820788
32,6.289660445082557,6.282245154343145,6.289775305096915,6.27930270399617,6.273825795644891,6.266510768126347,6.261586743240009,6.25699509452022,6.268904881550611,6.283178750897342,6.299390643694664,6.315001914333573,6.374333692270878,6.438522732711175,6.504553003110792,6.505826034936588,6.506077291217995,6.506990189040441,6.506990189040441,6.506990189040441
33,6.0674600000000005,6.0684000000000005,6.0709399999999984,6.06352,6.056040000000001,6.0550999999999995,6.055699999999998,6.05736,6.060639999999999,6.070180000000001,6.07624,6.0925400000000005,6.12468,6.20358,6.252399999999999,6.2537,6.255579999999998,6.255199999999999,6.255199999999999,6.255199999999999
34,5.937772058513705,5.940603219553039,5.944937199941553,5.9464746608142915,5.945051268106904,5.942873211764811,5.938878822405628,5.93922625728481,5.939764341226825,5.939101249361183,5.938452667349684,5.937169280598125,5.938653653272426,5.943030735939521,5.948258578208254,5.961019322072417,5.968998508587452,5.9875808556664865,6.035404011981187,6.087146857482072
35,5.865234070294784,5.858352721088434,5.851212528344672,5.837053684807258,5.819570804988661,5.819628174603174,5.812135204081631,5.796503911564625,5.789694047619047,5.785534467120181,5.784611678004534,5.789938378684808,5.860171655328799,5.9964929138322,6.01100515873016,6.01100515873016,6.01100515873016,6.01100515873016,6.01100515873016,6.01100515873016
36,6.574609595238095,6.574756285714286,6.574818047619046,6.573166619047619,6.569024999999999,6.561065952380952,6.556661404761904,6.554765904761905,6.553286761904762,6.549522047619048,6.546772119047619,6.549577119047618,6.547049404761906,6.5457243571428565,6.552938214285714,6.5565478809523805,6.5767579523809525,6.585289714285714,6.591271738095238,6.59340942857143
37,5.964323788546255,5.958795521292217,5.956998898678414,5.952291483113068,5.948800293685756,5.9452426578560935,5.942807635829662,5.941582966226139,5.944185756240821,5.951589207048458,5.961034508076358,5.965608296622613,5.98292033773862,6.008414464023494,6.06804772393539,6.120734214390601,6.157027165932451,6.160985682819383,6.165896842878119,6.167950807635829
38,5.657133149708833,5.648088346545727,5.647298834718268,5.645577411795952,5.639136675448968,5.636764922202214,5.641329227178284,5.647898983555484,5.651972681507858,5.653894484144996,5.655537725095222,5.657890486916735,5.664118636743098,5.66624830875667,5.66624830875667,5.66624830875667,5.66624830875667,5.66624830875667,5.66624830875667,5.66624830875667
39,5.79734246031746,5.798642720306515,5.8013127531472355,5.795605856595511,5.791526792556102,5.7871204296661185,5.785858853311441,5.7823720306513415,5.779997482211274,5.775073918992884,5.774304296661194,5.768140339354134,5.768140339354134,5.768140339354134,5.768140339354134,5.768140339354134,5.768140339354134,5.768140339354134,5.768140339354134,5.768140339354134
40,6.470965,6.467338333333333,6.46265,6.456545,6.450833333333333,6.448363333333333,6.449516666666666,6.457708333333333,6.459706666666667,6.466193333333333,6.4800733333333325,6.491226666666665,6.499318333333333,6.515106666666668,6.5568599999999995,6.6013833333333345,6.650631666666668,6.656019999999999,6.658239999999998,6.660656666666667
41,6.0569677729677736,6.064482202982203,6.070471981721983,6.072686988936989,6.071825637325636,6.06612999037999,6.071616522366522,6.0691948051948055,6.079822029822029,6.097218855218855,6.11737012987013,6.130269600769601,6.161583573833574,6.218270683020684,6.231186026936026,6.233034992784992,6.2329267676767675,6.234040283790283,6.234040283790283,6.234040283790283
42,5.9639588598437046,5.961176595078768,5.960646499212037,5.96268751759959,5.959591867375226,5.959267949689339,5.959318618774468,5.959300767183231,5.956921868853837,5.954943580640401,5.949340130734971,5.949939337585195,5.95017923552457,5.945320114447627,5.945320114447627,5.945320114447627,5.945320114447627,5.945320114447627,5.945320114447627,5.945320114447627
43,5.613950662208278,5.605879383382285,5.605879383382285,5.603443104004595,5.6015428344628155,5.5949776328473675,5.588472691248086,5.588472691248086,5.588472691248086,5.588472691248086,5.588472691248086,5.588472691248086,5.588472691248086,5.62186904340276,5.666859929585904,5.713313990705873,5.7293444594623475,5.7293444594623475,5.7293444594623475,5.7293444594623475
44,5.832206904761905,5.835578571428572,5.833930238095237,5.829482904761903,5.8219705714285706,5.8221139047619035,5.827521571428571,5.8268072380952365,5.832926904761906,5.834777571428571,5.83766157142857,5.8472964761904755,5.8615831428571425,5.877174809523811,5.891015476190478,5.891015476190478,5.891015476190478,5.891015476190478,5.891015476190478,5.891015476190478
45,6.191109788359789,6.181642195767195,6.162199074074074,6.156810185185185,6.1621342592592585,6.1534173280423285,6.151693121693122,6.138488756613757,6.144005952380952,6.152421296296296,6.170601190476191,6.176414682539683,6.2054920634920645,6.212742063492064,6.228426587301588,6.244319444444446,6.256253306878308,6.256253306878308,6.256253306878308,6.256253306878308
46,5.8254905714285705,5.82778957142857,5.824996904761906,5.8247585714285695,5.8228725714285705,5.815394238095239,5.819875904761903,5.821003238095239,5.813097571428572,5.805878238095239,5.808312571428571,5.818102238095238,5.818791904761904,5.824830904761905,5.826720238095238,5.826720238095238,5.826720238095238,5.826720238095238,5.826720238095238,5.826720238095238
47,6.1639100000000004,6.1592683333333325,6.155941666666667,6.146858333333333,6.139660000000001,6.137929999999999,6.138576666666666,6.144281666666666,6.143788333333334,6.1485666666666665,6.162586666666666,6.166160000000001,6.174701666666667,6.175520000000001,6.18391,6.207063333333333,6.237113333333334,6.238160000000002,6.239196666666669,6.240233333333335
48,6.513727294300741,6.511243926478087,6.508861994917583,6.514738250181595,6.513026898974444,6.512626585002703,6.5114714136434495,6.503652525473796,6.50466191659288,6.504799389763969,6.512938409541043,6.515862790715424,6.512379797518146,6.5119590778869,6.5119590778869,6.5119590778869,6.5119590778869,6.5119590778869,6.5119590778869,6.5119590778869
49,6.21202,6.21202,6.210559999999998,6.2009599999999985,6.19364,6.191440000000001,6.185680000000001,6.1739999999999995,6.1649199999999995,6.163940000000001,6.173719999999999,6.174659999999999,6.179200000000001,6.183560000000001,6.184340000000001,6.18522,6.18742,6.1885400000000015,6.1885400000000015,6.1885400000000015
