,0,1,2,3,4
0,6.448735025371173,6.363232042649903,6.361836896179157,6.378526593254699,6.36362115959041
1,5.813697178210678,5.8138393686868675,5.827497416305916,5.877624178210677,5.878613321067821
2,6.142794714285714,6.076122761904762,6.091780285714285,6.120619999999999,6.090461333333334
3,6.331044333333335,6.301907666666668,6.301605666666667,6.345198333333334,6.361726
4,6.204645302798946,6.172806332794239,6.189255842206438,6.208165408953586,6.213703338284561
5,5.6989222222222224,5.669644444444445,5.651822222222225,5.660433333333334,5.650811111111112
6,5.71061587135087,5.64596846109446,5.627284829559329,5.634072093795095,5.659523365245864
7,6.209266074801727,6.158558130110418,6.1561637263802735,6.162797822121141,6.163979419905385
8,5.992192488262909,5.948920187793426,5.904701877934273,5.935220657276996,5.964171361502347
9,6.097681751247531,6.097681751247531,6.095538376297874,6.095538376297874,6.090485371603026
10,5.73600701948052,5.72578674963925,5.704388781385283,5.7126787020202014,5.709875559163059
11,5.959939031746031,5.894849694083693,5.8713513917748905,5.911599668831169,5.847467991341992
12,6.014383742424242,5.955758763347763,5.955782066378066,5.972072512265513,5.995416968253969
13,6.567330687830688,6.467493182743182,6.472946886446887,6.520138176638175,6.486999185999187
14,6.4236361852433275,6.420888932496075,6.443427394034537,6.476955782312925,
15,6.002412085568562,6.002412085568562,6.014157991871485,6.04613645882841,6.04613645882841
16,6.173760000000001,6.027003333333335,6.029143333333333,6.072759999999999,6.09156
17,6.04023,5.86729,5.8448400000000005,5.890784999999998,5.907819999999999
18,5.8311666731601735,5.819757638528139,5.809160774170274,5.842668511544014,5.832972670274171
19,6.008733359484567,6.008733359484567,6.0310925404691975,6.034515923887113,6.034515923887113
20,6.432297385620915,6.356696078431373,6.36500163398693,6.42689705882353,6.396388888888888
21,6.059944708492726,5.965094812707618,5.9729551507097245,5.996705145125877,5.948466922305337
22,5.900326251451005,5.900326251451005,5.877435860759499,5.938385396766656,5.938385396766656
23,6.330979999999999,6.20822,6.200080000000001,6.23034,6.215459999999999
24,6.145238993710691,6.0779213836478,6.05703414195867,6.085712039532795,6.066951931716083
25,6.152833702741703,6.14286016883117,6.124295586580088,6.169203870851371,6.1929252215007216
26,5.921386257663903,5.921386257663903,5.930990909734057,5.948522235907883,5.94897009305074
27,6.0494793856936715,6.0072203669346536,6.001303133374563,6.034484745413318,6.038801999587714
28,6.158157523809524,6.137558333333334,6.156003238095239,6.166677142857144,6.165002190476191
29,6.575232554583098,6.575232554583098,6.562355852782482,6.5828965914319175,6.5828965914319175
30,6.759203333333334,6.742563333333334,6.744559999999999,6.7681433333333345,6.749486666666668
31,6.369833333333332,6.2362670250896075,6.23249283154122,6.255992831541217,6.220139784946236
32,6.313946398659966,6.303629337162001,6.29529720028715,6.327001794687724,6.29829516630773
33,6.209360000000001,6.0769800000000025,6.048000000000001,6.14902,6.162820000000002
34,6.0587819953149475,5.955513617497225,5.952488702957229,5.987321861288741,5.9858645000595505
35,5.874606235827665,5.839872392290249,5.830298015873017,5.862107142857143,5.84845663265306
36,6.596768190476191,6.528905785714286,6.548581833333332,6.617722261904761,6.55932030952381
37,6.045617841409691,5.991734214390602,5.978947136563877,6.033551762114537,6.005108296622614
38,5.656361436983977,5.656361436983977,5.6511866489743685,5.660335656829258,5.660335656829258
39,5.814695155993431,5.814695155993431,5.781611808976464,5.788615886699506,5.7885055418719205
40,6.572596666666667,6.513215,6.461898333333334,6.493255,6.483523333333332
41,6.218305675805677,6.096229437229436,6.071564454064454,6.121818181818181,6.135636604136605
42,5.938908429474908,5.938908429474908,5.947471472823777,5.96653400984586,5.96653400984586
43,5.634134763486781,5.603203916032346,5.611694482070082,5.607222085144855,5.607222085144855
44,5.862467428571429,5.855853761904763,5.821897761904762,5.857156380952381,5.8410647142857135
45,6.29732208994709,6.177076058201059,6.213980820105819,6.2331197089947095,6.223770502645504
46,5.836119238095237,5.808181238095237,5.817365238095237,5.851758571428571,5.83812057142857
47,6.240605,6.161518333333334,6.148735000000001,6.183721666666668,6.162863333333332
48,6.492832101485107,6.492832101485107,6.524203400204397,6.546854230724749,6.546854230724749
49,6.300819999999999,6.196039999999999,6.183080000000001,6.1909600000000005,6.17462
