,0,1,2,3
0,6.3566693175378965,6.353077528067133,6.377976493290594,6.364498885308792
1,5.85121086075036,5.82338720995671,5.810268424242423,5.803008090909089
2,6.104592523809526,6.080167285714286,6.05527861904762,
3,6.355293000000001,6.299859666666667,6.284367666666668,6.2481230000000005
4,6.182537557878834,6.182391170943452,6.170036097570106,6.143423284840784
5,5.703677777777777,5.659522222222225,5.646200000000001,5.66008888888889
6,5.660037718392719,5.630674986735487,5.631105052281052,5.674703725552224
7,6.1628443893359615,6.155578303463553,6.170783247637664,
8,5.958877934272299,5.919701877934272,5.9077394366197185,5.922011737089202
9,6.094047672891509,6.094047672891509,6.097852743430286,6.097852743430286
10,5.7328580591630605,5.713231313131314,5.699679471861473,5.699679471861473
11,5.906350986291487,5.87426693939394,5.832258923520922,5.825180503607504
12,5.946447504329005,5.95976859018759,5.998432952380951,6.028674559163059
13,6.466838217338217,6.480100732600732,6.451113654863654,6.477409544159543
14,6.468483254840397,6.448074829931974,6.402592229199372,6.403086734693877
15,6.004257676653317,6.0100164341401445,6.007133216156048,6.007133216156048
16,6.116079999999999,6.040493333333334,6.018216666666667,5.982186666666667
17,5.908613333333332,5.864996666666667,5.859896666666666,5.851426666666666
18,5.8267595223665225,5.818808212121212,5.795845057720057,5.792998303751804
19,6.011981931923335,6.018885286117699,6.0190895439732115,6.0190895439732115
20,6.388555555555556,6.340111111111111,6.342617647058822,6.357598039215686
21,5.979869441026454,5.962148664936012,5.951778887694285,5.974810066965555
22,5.915249185291227,5.901851584441024,5.911956164289097,
23,6.20846,6.2010000000000005,6.226259999999999,6.23892
24,6.052572551662175,6.040997753818509,6.034281895777179,6.020967654986524
25,6.14833035930736,6.148023598845601,6.132322890331891,6.119307982683983
26,5.937689746286394,5.941144045265193,5.917110016738165,5.917110016738165
27,6.017280045351475,5.996975365903938,5.9970560709132155,6.05072706658421
28,6.157520476190476,6.133225666666667,6.134355976190477,6.139134357142858
29,6.573057334473097,6.581004740730284,6.558062447717338,6.558062447717338
30,6.753713333333334,6.74928,6.739636666666667,6.739243333333335
31,6.250353046594982,6.221435483870968,6.246243727598567,6.283810035842294
32,6.318977027997128,6.299590332615459,6.277159607561618,6.3032743479301265
33,6.11904,6.067900000000001,6.0551200000000005,6.08724
34,5.969850622157842,5.956548399928127,5.9584630150511035,5.972938360830044
35,5.858406009070295,5.846284863945577,5.860320804988661,5.863463662131518
36,6.55831569047619,6.561927595238095,6.5482002857142865,6.556033904761904
37,5.9927624816446405,5.981316079295153,5.939375183553596,5.92883516886931
38,5.645301988324132,5.648350408653803,5.718643102445449,5.718643102445449
39,5.76640697865353,5.7950867816091955,5.805729064039409,5.805729064039409
40,6.5043999999999995,6.480558333333332,6.471046666666667,6.449453333333333
41,6.111246753246754,6.086522486772486,6.078828042328042,6.077094757094756
42,5.958244595312173,5.9531673842862896,5.941628540921037,5.941628540921037
43,5.608151691307137,5.604770402679621,5.6081982853987515,5.600981178881743
44,5.844827,5.837900476190478,5.837911476190477,5.837507476190476
45,6.23782671957672,6.166144841269841,6.1329041005291005,6.1008187830687834
46,5.849558904761905,5.820663904761906,5.802230238095237,5.794679238095235
47,6.197493333333333,6.147391666666667,6.116051666666666,6.110073333333332
48,6.507506554583029,6.500837933238387,6.5219570910080575,6.5219570910080575
49,6.19326,6.177600000000001,6.179999999999998,6.200379999999999
