,0,1,2,3
0,6.309119319053409,6.3395905789484,6.366614143736638,6.816185198121623
1,5.794628630591631,5.829899987734487,5.837713495670995,5.879877686147187
2,6.0542383809523805,6.08926242857143,6.094330952380951,6.305613142857143
3,6.204580666666666,6.307852666666667,6.331003333333335,6.384343333333334
4,6.1718010568662205,6.180043292531991,6.1709181033698295,6.23999082465042
5,5.61028888888889,5.615644444444444,5.707677777777778,5.9660888888888906
6,5.613361075591075,5.614006082639582,5.628645071373071,6.179627008769007
7,6.15605673265454,6.17259945082881,6.118585127497371,6.303611142312374
8,5.922420187793428,5.922556338028169,5.8914507042253526,6.134413145539907
9,6.094873927511228,6.094873927511228,6.094873927511228,6.111395837701971
10,5.66169417821068,5.7085818845598855,5.746886067099568,5.753645313131314
11,5.856260088744587,5.872367434343435,5.8878680880230885,5.945897245310245
12,5.858962854978355,5.982205689754692,5.996108917027417,6.204266521645022
13,6.45150234025234,6.463553927553927,6.484951770451769,6.837741045991047
14,6.312426739926741,6.404874934589219,6.483443615907902,6.541801674515961
15,5.981106588543895,5.987983559526129,6.033290581776134,6.033290581776134
16,6.030973333333334,6.037050000000001,6.057726666666667,6.407530000000001
17,5.858598333333332,5.86351,5.880788333333333,6.517511666666667
18,5.800732137085135,5.810039765512267,5.803667304473305,5.944810096681098
19,5.992429419757343,6.0178940409525605,6.051388193538223,6.051388193538223
20,6.300214052287581,6.345248366013072,6.361789215686274,6.553795751633987
21,5.9028032209152625,5.95437434406718,5.989179272624394,6.445200588791291
22,5.911426803831299,5.906351234006658,5.890184795736129,5.890184795736129
23,6.171359999999998,6.201960000000001,6.1970600000000005,6.515440000000001
24,5.999696765498652,6.069924752920035,6.090818059299193,6.221253369272238
25,6.124063317460318,6.12965391774892,6.156488798701299,6.227551628427131
26,5.918227413008561,5.939284287522935,5.929633601542251,5.931366575568225
27,5.969814368171512,5.993540713255,6.00435817357246,6.138128633271492
28,6.13632707142857,6.145985000000001,6.138031333333333,6.2035545476190475
29,6.572629672762824,6.573335546196959,6.569156789164943,6.5659207643202215
30,6.704506666666669,6.738863333333334,6.7569799999999995,6.824423333333333
31,6.190336917562723,6.204930107526883,6.247186379928316,6.34368458781362
32,6.283276142617852,6.30482244556114,6.300490667623833,6.395416965781289
33,6.06166,6.066960000000002,6.095700000000001,6.38518
34,5.918528419522025,5.943200993709948,5.975089144305214,6.23388004919408
35,5.82594013605442,5.827659297052153,5.868593083900226,5.983165873015873
36,6.508624238095236,6.565939047619047,6.5979281428571435,6.7654020714285705
37,5.914361233480176,5.945327826725404,5.974818649045521,6.396260279001468
38,5.652664740519998,5.657504938249117,5.666809831095564,5.666809831095564
39,5.751771510673235,5.7813197865353025,5.804532963875206,5.817822865353038
40,6.4266000000000005,6.456635,6.499243333333334,7.035356666666665
41,6.056922198172198,6.077841750841751,6.084989658489658,6.315629629629629
42,5.943658091970926,5.948999981208247,5.9546614220291225,5.9546614220291225
43,5.588358230681246,5.601450155810648,5.590399124863717,5.761776462813732
44,5.752904714285713,5.828855857142858,5.882840285714284,5.951583333333332
45,6.1270958994708975,6.1801626984126985,6.219594576719577,6.511063492063491
46,5.788401238095238,5.8055039047619035,5.846420571428572,5.8627842380952355
47,6.103091666666667,6.135165,6.201905000000002,6.321225000000001
48,6.48859072159149,6.497757325753969,6.531986200098105,6.531986200098105
49,6.09814,6.13426,6.2751800000000015,6.50858
