,0,1,2,3,4
0,6.524808466992932,6.276742802836911,6.342293439709155,6.370186536166618,
1,5.912037019480519,5.912037019480519,5.773261106782107,5.80915124963925,5.807771360750361
2,6.262240761904763,6.048296761904761,6.082238857142857,6.071126809523809,
3,6.499424333333334,6.497222000000001,6.2480850000000006,6.256110333333334,6.267492333333336
4,6.253063271873497,6.253063271873497,6.152599490027018,6.164976854032294,6.139559306045459
5,5.770755555555556,5.769955555555555,5.597544444444445,5.681300000000001,5.666333333333332
6,5.84619433011433,5.567593539960038,5.609701852314353,5.608584697802197,
7,6.295549381676859,6.2839766868819416,6.119762448312217,6.155876402797288,6.160603739755076
8,6.105751173708921,5.827739436619719,5.919570422535211,5.945338028169013,
9,6.177265549111457,6.087700858901075,6.089281968554615,6.086090682671291,
10,5.762048805194806,5.762048805194806,5.691271575036076,5.715932202020204,5.726027844877347
11,6.0604450555555545,6.0561002012987,5.812834742424243,5.835796602453103,5.831701409090909
12,6.120838274891773,6.123835508658008,5.90923738095238,5.946942158008658,5.946026367243867
13,6.826346153846154,6.402210317460316,6.4388795278795286,6.449335063085062,
14,6.512170983778126,6.512170983778126,6.369525379382522,6.4433175039246455,6.454113291470435
15,6.039291217878939,5.978985477404337,6.009913306598419,6.016389790316132,
16,6.283386666666667,6.249376666666666,5.992160000000001,6.034766666666667,6.049366666666668
17,6.1030016666666675,6.079068333333335,5.774011666666667,5.853561666666666,5.830558333333333
18,5.996681434343433,5.781302514430015,5.828225536796538,5.776796901154402,
19,6.078042495730897,5.980317079763995,6.01958786977425,6.021224319367875,
20,6.466977124183007,6.27899019607843,6.351730392156863,6.356235294117647,
21,6.0947334700360605,6.0947334700360605,5.912877257312472,5.95168609930043,5.9599650160983995
22,6.130191598206686,6.130191598206686,5.84082318006968,5.862379414108258,5.861363870997919
23,6.3883,6.364939999999999,6.143159999999999,6.22818,6.16568
24,6.192942722371968,6.010050539083558,6.0579588948787055,6.111366801437556,
25,6.320615779942281,6.1225537994228,6.148929432900433,6.133795507936509,
26,6.07713067372007,6.07713067372007,5.881383126489525,5.923663835391733,5.903837947168845
27,6.143404246547104,5.9611847041847055,6.009151927437643,5.997227788084931,
28,6.271465190476191,6.275129333333334,6.0948903095238105,6.14839380952381,6.138918190476192
29,6.7085144600769615,6.489104595384487,6.566312834609031,6.594491181222159,
30,6.870103333333334,6.872103333333334,6.700840000000002,6.746999999999999,6.755840000000002
31,6.330761648745519,6.336353046594982,6.112327956989247,6.2487060931899645,6.219302867383512
32,6.428670495333813,6.269890404402966,6.320772792534101,6.282519861210814,
33,6.2792200000000005,6.0002200000000006,6.0582400000000005,6.04018,
34,6.093181742224151,5.874163243283869,5.948061644009215,5.960554226252464,
35,6.136154421768706,6.136154421768706,5.797713605442178,5.833847902494332,5.818967346938775
36,6.740703000000001,6.501944714285713,6.528585,6.548549166666666,
37,6.097632525697504,5.935776798825256,5.971423274596182,5.994131424375918,
38,5.6535459444369724,5.6535459444369724,5.624659615370779,5.6600430301471,5.647559685419042
39,5.9797116174055835,5.6906938697318,5.7744742610837445,5.790687383689109,
40,6.756308333333333,6.757811666666666,6.3617366666666655,6.429631666666666,6.480553333333332
41,6.296063852813852,6.298695165945165,6.0263678451178455,6.054556637806638,6.066609547859549
42,5.9564840412871005,5.9141607508787555,5.955304810077654,5.951824336320075,
43,5.786534016469853,5.786534016469853,5.565573892963382,5.571938276452626,5.566958126074178
44,5.855797619047618,5.855797619047618,5.790641285714283,5.851504714285714,5.830004238095238
45,6.37060978835979,6.096486111111111,6.1830562169312175,6.178695105820108,
46,5.995649904761905,5.995649904761905,5.76290023809524,5.806729571428571,5.752652238095238
47,6.248081666666667,6.082959999999998,6.157298333333333,6.142076666666667,
48,6.639569037518701,6.511768862770144,6.503570307399385,6.47307951021471,
49,6.355279999999999,6.092400000000001,6.151700000000001,6.22522,
