,0,1,2,3,4
0,6.247979925753237,6.247979925753237,6.247979925753237,6.247979925753237,6.247979925753237
1,5.823551574501217,5.823551574501217,5.869369573218623,6.033491989196388,6.033491989196388
2,5.990121288324494,5.990121288324494,6.015699182880103,6.008764533129583,5.937490699250327
3,6.134099355809513,6.134099355809513,6.164975561910733,6.276226531523054,6.276226531523054
4,6.204037585439282,6.204037585439282,6.2127752378808125,6.2127752378808125,6.2127752378808125
5,5.407517515841094,5.447259428175555,5.4843085476083395,5.4843085476083395,5.4843085476083395
6,5.5148373015417995,5.5148373015417995,5.5148373015417995,5.5148373015417995,5.5148373015417995
7,6.311978123384371,6.311978123384371,6.297588506273303,6.356809770197781,6.356809770197781
8,6.132821126205211,6.132821126205211,6.132821126205211,6.132821126205211,6.132821126205211
9,6.010399510793294,6.010399510793294,6.068779336851213,6.068779336851213,6.068779336851213
10,5.734210714599629,5.734210714599629,5.780590145933337,5.789479039854273,5.789479039854273
11,5.799391134807097,5.799391134807097,5.8300699405963465,5.8300699405963465,5.8300699405963465
12,5.9193897954216705,5.9193897954216705,5.971945475293277,6.050221645099139,6.050221645099139
13,6.262834469071172,6.262834469071172,6.262834469071172,6.262834469071172,6.262834469071172
14,6.369853981392655,6.369853981392655,6.390533191062478,6.4020870966128,
15,5.848502441414113,5.848502441414113,5.848502441414113,5.848502441414113,5.848502441414113
16,5.913406734767733,5.8594757301506135,5.774561125843053,5.868081930872371,5.763690239111129
17,5.933924298422798,5.81943906692389,5.647751753331817,5.718815185934114,5.656383787411841
18,5.729030902537544,5.9014841042915815,5.817284984147715,5.919992931493231,5.430044858978024
19,6.007433389121598,6.007433389121598,6.007433389121598,6.007433389121598,6.007433389121598
20,6.3911361150715775,6.3911361150715775,6.3911361150715775,6.3911361150715775,6.3911361150715775
21,5.921220160431535,5.921220160431535,5.921220160431535,5.921220160431535,5.921220160431535
22,5.984798078223211,5.984798078223211,5.943441839125577,5.969166205017115,5.969166205017115
23,6.049712093630069,6.049712093630069,6.049712093630069,6.129443048603261,6.129443048603261
24,6.1647163129930105,6.1647163129930105,6.107921102498607,6.076020919571193,6.076020919571193
25,5.759119430099608,5.759119430099608,5.807907193572982,5.894053891866471,5.894053891866471
26,5.858594808384379,5.858594808384379,5.8936997945944976,5.9421303371351755,5.9421303371351755
27,5.829361689956487,5.829361689956487,5.861522136023393,5.893243463297017,5.893243463297017
28,6.021800198676358,6.021800198676358,6.15801045438275,6.15801045438275,6.15801045438275
29,6.531800141313673,6.531800141313673,6.531800141313673,6.531800141313673,6.531800141313673
30,6.402754521507385,6.402754521507385,6.5097792394785055,6.518570313430538,6.518570313430538
31,6.166027569480027,6.166027569480027,6.156802499395599,6.195531889867307,6.195531889867307
32,6.093030683983889,6.093030683983889,6.093030683983889,6.093030683983889,6.093030683983889
33,6.166023783360771,6.0773434668538995,6.063638594601734,6.09826250401641,5.948106345808593
34,6.010845644854349,6.010845644854349,6.010845644854349,6.010845644854349,6.010845644854349
35,5.9344706528517115,5.86355176892877,5.830015489153885,5.8149518626794165,5.803557128259248
36,6.363377923262484,6.363377923262484,6.3812318582531375,6.577928456798161,6.577928456798161
37,5.8022632939786964,5.8022632939786964,5.884104821675567,5.884104821675567,5.884104821675567
38,5.465723703176883,5.465723703176883,5.474178144338981,5.554207457809205,5.554207457809205
39,5.79916388449902,5.823126357813449,5.821826828587945,5.851060339776544,5.83478019536215
40,6.195687903794336,6.195687903794336,6.097816317003218,6.097816317003218,6.097816317003218
41,5.9045266487861845,5.9045266487861845,5.9045266487861845,5.9045266487861845,5.9045266487861845
42,5.751061174329405,5.751061174329405,5.848477335105148,5.8755881877778355,5.8755881877778355
43,5.603071375116864,5.603071375116864,5.603071375116864,5.603071375116864,5.603071375116864
44,5.878710242444478,5.878710242444478,5.911679606960266,5.942350629640105,5.942350629640105
45,6.077390578735836,6.077390578735836,6.077390578735836,6.077390578735836,6.077390578735836
46,5.834119312789666,5.834119312789666,5.834119312789666,5.878246978622599,5.878246978622599
47,6.08652736863652,6.08652736863652,6.1388487638127875,6.213163369861295,6.213163369861295
48,6.595057392012103,6.595057392012103,6.6161710349979375,6.7352875123405225,6.7352875123405225
49,6.33948798065005,6.321121205656426,6.313289998694703,6.320834702788301,5.9324097061174
