,dmq_cope_2,dmq_cope_4,geschlecht_kod_male,dmq_cope_1,upps_ur_5,dmq_cope_3,upps_ur_2,upps_ss_2,upps_pe_5,ffmq_nj4,upps_ss_4,ffmq_ob4,upps_pm_2,ffmq_ob3,upps_pm_1,upps_ss_3,upps_pm_5,ffmq_aa2,ffmq_ob1,upps_pm_4,upps_pm_3,ffmq_ds1,upps_pe_1,upps_pe_2,upps_pe_3,upps_pe_4,upps_ss_5,dmq_cope_5,upps_ss_1,upps_ur_3,upps_ur_4,ffmq_aa1,ffmq_ds2,ffmq_nr1,ffmq_nr2,ffmq_aa3,ffmq_nj1,ffmq_aa4,ffmq_nr3,ffmq_ob2,ffmq_nr4,ffmq_nr5,ffmq_nj2,ffmq_ds3,ffmq_nr6,ffmq_nj3,ffmq_ds4,ffmq_nr7,upps_ur_1,erwerbstaetig_sub,Data
18,0.7805768897497967,0.7228017160420991,0.8048048799655141,0.6716821124063883,0.29269589976024457,0.27650961039783717,0.2555177082272775,0.26599900031612056,0.2229214558982825,0.13671719484184883,0.10491510886797305,-0.132031388836087,0.11153390132919866,-0.10637745492281307,0.0,0.03214593621692447,0.06112758856232614,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,original
19,0.9793404031504851,0.8610714803546071,0.7394639560377163,0.6581489715143357,0.290425042460683,0.041739879344443974,0.4206462022358363,0.30883166477773527,0.17812311114083165,0.19574631355990538,0.0,-0.006177702573615558,0.10619548466115511,-0.016121422864695534,0.0,0.15301534753471252,0.02289369662408574,-0.0,-0.11438065407536799,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,original
20,0.7707306281307532,0.7071792651588089,0.599987793806601,0.6363426375740695,0.4074235370138124,0.392132026728642,0.25777434839278796,0.2624778508767927,0.12315394789884465,0.2454566294662786,0.11576299078736484,-0.10384375713652705,0.14106462671136852,-0.0,0.0,0.16059788269079245,0.022905348372094864,-0.0437763625000894,-0.0805403942404007,0.04877283183846729,-0.0,-0.0,0.0,-0.0,0.0,0.04136643465434915,0.0,0.19195363387443445,-0.0,0.0,-0.0,0.0,0.0,0.053719385635610725,0.0,-0.0,-0.0,0.0,0.0,-0.08397470028488306,0.06293236225944751,0.007396848567667642,0.0,0.0,0.0,-0.1120012930121935,-0.0,0.031531778086217425,-0.033763921397239174,-0.0,original
21,0.8897629494596755,0.9598344590029041,0.9096388242554698,0.7170132017831347,0.4938885603486751,0.16034568802379465,0.2806030620096171,0.3341811753760144,0.2307296155214607,0.2991121750588993,0.21809170224458344,-0.14889586064208793,0.14157619358973406,-0.01629543233683713,0.12077202380497228,0.0,0.0,-0.03151069509217261,-0.029616298624970196,0.0,0.0,-0.0,-0.0,-0.0633155371364234,0.0,0.0013533431553088007,0.0,0.0,-0.1316181853342001,0.0,0.0,0.0,-0.0,0.039517596590248415,-0.0,-0.0,-0.0,0.0,-0.0,-0.019022550537781343,0.0,0.0,0.0,-0.0,-0.0,-0.06806770587986259,-0.0,0.0,-0.0,-0.0,original
22,0.8375704472202263,0.9459404379092149,0.7220437906645673,0.5234985288987154,0.3993053507424755,0.0,0.1983941650692214,0.1389200462597298,0.20585520100910645,0.17311768833981206,0.24623038561630042,-0.10322105142647252,0.0,-0.0,0.0,0.03795590505649249,0.06611878926122879,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,original
23,0.9414368621886756,0.7920053259801875,0.6777031494245964,0.5000657777714581,0.4367801776906665,0.3156816978962296,0.05832219677437931,0.14772883227441694,0.1773217017008975,0.14274462660539816,0.09432102197692123,-0.09540465116460126,0.0,-0.08545677259204254,0.0847551051279797,0.23358627320922262,0.0,-0.023839586667494934,-0.0881917391376113,0.048668811002405804,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.07288182284396673,0.0,-0.07397316006899825,-0.0,0.08600632434926728,-0.0,-0.0323831430545829,0.0694544996901221,-0.0,-0.0,0.0,-0.0,0.0,-0.13253507587906796,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,original
24,0.7886813462020718,0.5898019212555834,0.7089305067318213,0.5818024420041872,0.3821609208229549,0.30505167350915613,0.3144813719097977,0.23854963011033137,0.05459529178647159,0.06250053608081715,0.14704121453561325,-0.005282622862828373,0.10652665000838228,-0.0979546953794688,0.0,0.0468715687708174,0.10334659757207472,-0.006645449151871744,-0.15295511491045652,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.05117775165024504,-0.0,0.0,-0.0,0.0,-0.0,0.11785935988512143,0.0,-0.0,-0.0,0.0,-0.0,-0.04652994629281452,0.0,-0.0,0.0,-0.0,0.0,-0.13674292969499663,-0.0,-0.0,0.0,0.0,original
25,1.0447861296377692,0.5994584538095317,0.6264524953329661,0.4856173392078722,0.34424742563432675,0.39281494666823863,0.35099110879534406,0.2294280355029492,0.27401542060226797,0.2809241427137106,0.2171494381328541,-0.1940854504106337,0.05794016596624251,-0.042176635342783354,0.11428874348245766,0.2644059248815263,0.0,-0.04083863499900887,-0.0,-0.0,0.0,-0.0,-0.0,-0.01711282734863858,-0.0,0.0,0.0,0.0,-0.18058585175932423,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.036464690218033745,0.0,-0.0,-0.0,-0.0,-0.0025517400994586304,0.0,-0.01415017411660634,-0.0,original
26,1.0155674188914334,0.7585122806034249,0.8297463120627222,0.7876209104993104,0.6564467413483593,0.2131222005973284,0.1487244195457334,0.18088316007577954,0.0,0.1571261846832657,0.0,-0.09116214756685075,0.0,-0.19866636469373233,0.0,0.02980459462637877,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0034062954636315795,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.06403359052127296,-0.0,0.0,-0.0,0.0,original
27,1.0157152159801954,0.7863380561171687,0.6713154479351132,0.40871943648593057,0.5307187141065035,0.5645051361030433,0.07233389418659719,0.17796698252699678,0.2237305583289174,0.19720121707341756,0.04434843131245783,-0.21108658085397614,0.17229572613115302,-0.02025288299374962,0.047965008067698094,0.0,0.0,-0.1610691503180338,-0.13909781614341887,0.0,-0.0,-0.0,-0.11636363908835864,-0.0,-0.0,0.0,0.0,0.0,-0.07619790475065678,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.05222053502915358,-0.0,0.0,-0.0,-0.0,original
28,0.7678106526302539,0.7495103635566841,0.614180766973791,0.687242333108832,0.2490166145747551,0.2811200299065837,0.25176397196158495,0.20893795394057346,0.1958126512556612,0.151868633304642,0.19792399503042857,-0.20022811446199892,0.1311584492528837,-0.08535906441776606,0.10895627500362302,0.0698824767241621,0.1324133191667868,0.0,-0.03908998562503363,0.04551561722983695,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.13120518339676376,-0.07253918614933576,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0965507728714445,0.06802588517859175,-0.0,-0.03681370546008276,0.11141623454367884,0.0601719290825056,0.0,0.0,-0.0,-0.019939443012947967,-0.026786819166080573,0.0,-0.0,0.054613648862479464,original
29,0.8676500583202816,0.7304239968325935,0.714676986177938,0.4973704702539554,0.24699638156036804,0.0,0.24792248085413812,0.2839891679621637,0.09620054064171404,0.0,0.16843476251528303,-0.1649906065162395,0.06800082260108191,-0.0,0.0,0.0,0.03981619324245687,-0.0,-0.0,0.0,0.13262359976677396,0.0,-0.0,-0.0,0.029398800556509272,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.016094988660127388,0.044601575864844346,0.0,0.0,0.0,-0.0,-0.0,-0.04646921403934442,0.0,-0.0,-0.0,original
30,0.8571138445769709,0.9123756252914148,0.860878376769035,0.9569328106791883,0.4493393594318133,0.15283679750029694,0.15793111342896973,0.22728923708318544,0.2594279882328584,0.21077341393495527,0.16001983304295467,-0.1480472193741622,0.2063898110319247,-0.03750734840013661,0.03524898077820723,0.015333255588279639,0.13283097490017168,-0.0,-0.23065992440025898,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.036106927937850364,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.12143735147622198,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,original
31,0.6826682516423574,0.5730073483780425,0.5803073757786423,0.6921706620857501,0.3755661862555138,0.09791274424011134,0.30363465741976314,0.24714525468763782,0.08118115347738016,0.0,0.10373195831233212,-0.1928437039322012,0.0,-0.0,0.04431623775560845,0.0,0.032647805999531536,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.24956774794872855,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,original
32,1.0300715954653432,0.8349270857003201,0.8029226238232782,0.7313469277077095,0.4541009613588174,0.22353799661314405,0.21813285607513538,0.291541127600868,0.06353627928809696,0.3744511905991773,0.07100095777378085,-0.24875007489559434,0.17199122549397233,-0.016459983791352297,0.0,0.11451177580234194,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.032759017982361194,0.0,0.0,-0.0,0.0,original
33,0.8307970333798662,1.0461235617859375,0.7453557325142605,0.5786409704654378,0.48751736528575995,0.10161101275547167,0.24447746834686035,0.25623045503486536,0.12056791449907407,0.33791631465703076,0.03701417499630427,-0.09336453213346181,0.07855250062220656,-0.12191298900834462,0.14894142326091736,0.0,0.0953091941711248,-0.04565611859137302,-0.04469782332282121,0.06661490507583988,0.0,-0.0,-0.19115788145538753,-0.0,-0.0,0.0,0.0,0.0720738707925779,-0.054475428602881446,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.1559455681423131,-0.0,0.0,-0.003622709313298345,0.0,original
34,0.7403288102399137,0.8267913106930082,0.805991861960553,0.7116340341937816,0.3398927629764247,0.2247088318537632,0.2091050780856525,0.34286046570014517,0.04686751109542172,0.02511176441201048,0.0,-0.00584060362963889,0.020498767491530203,-0.0,0.0,0.0,0.1787987089686258,-0.027037717217364546,-0.02683456939311299,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.08764809445223183,0.0,0.0,0.0,0.0,0.0,-0.10699719793937518,-0.0,0.0,-0.0,0.01163542250029173,original
35,0.7675671810147657,0.6529359234417901,0.6469921739236996,0.5952451240981673,0.2576982138206077,0.04639899324741244,0.04424228692460725,0.025842528095692232,0.09202963210861395,0.0,0.22224773691211452,-0.20436274212563976,0.04213511674802367,-0.17253725630173816,0.059258602455464174,0.03987809272546848,0.08954282605597311,-0.052396172170044795,-0.03359378194991645,0.06302199418982268,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.09781076621807233,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.025875735614728116,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006626202668879434,-0.0,original
36,0.8343306732801565,0.6469406861264851,0.5805208187620169,0.5567825696849602,0.42727659619558167,0.32119078221594183,0.37446211760072656,0.29395705938144845,0.12442686135498573,0.01181538918079597,0.14409394598591774,-0.07560757500148244,0.09090455915920867,-0.20543582467827345,-0.0,0.08224910950893352,0.07777513826366048,-0.0572198638642526,-0.026831552114644094,0.0,0.00972122220742302,0.0,-0.04585059004852682,-0.07450456613798037,-0.00863090980195893,0.0,0.0,0.2798533934526511,-0.1022325082758171,0.0,0.0,0.0,0.0,0.12241975341178465,0.02412742611896385,-0.1426513635938688,0.011903494587858353,0.09274706804318102,0.0,-0.09897372737887605,0.19106869194081064,0.0,0.0,-0.0,0.02176316170863099,-0.05387248393931882,-0.10083934825487094,0.09385414621878037,-0.0,0.0,original
37,0.7141405805784088,0.9129724972499714,0.7525442680706259,0.5919228340173049,0.43719007266692533,0.2415322453769389,0.16388024995531839,0.280587955901868,0.2481759936129466,0.0,0.11900281241715983,-0.0,0.09640056237685135,-0.05426573604113555,0.0,0.0021375262468486768,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,original
38,1.046658849935838,0.7949318199896303,0.6206931766603363,0.18987920896056404,0.25273662336995745,0.2692751738621616,0.34492755015354326,0.10794973426114671,0.0,0.3866014346286539,0.054360002171269635,-0.0,0.0,-0.0,0.032707546743925064,0.246832675932028,0.0,-0.03684548563246643,-0.10630513894861991,-0.0,0.0,0.0,-0.004853604669232104,0.0,0.0,0.08959053078174502,0.0,0.1667826146376314,-0.17557379219761754,-0.0,0.08004353331708727,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.13437715630061248,-0.0,0.0,0.0,0.0,original
39,0.9488763964133797,0.9359090919704549,0.8260349796969243,0.6162425915162485,0.18067383064376075,0.04288006899179526,0.3148227699724929,0.06878238883429233,0.1052591400177534,0.23728507164863746,0.2570863443931031,-0.0,0.022252889388252997,-0.0652077762516767,0.0,0.21823433018605823,0.21994707002508004,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.018211024854138204,0.0,-0.16632064048566964,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,original
40,0.920003017958084,0.7980064179433085,0.7508491670094366,0.32355694409096275,0.4585606135683173,0.3231135895057534,0.24955461951363944,0.17731675172804226,0.006830604167072966,0.05918917924273195,0.0,-0.021624326489642978,0.04791212478144275,-0.0,0.0,0.05089139157053168,0.0,-0.0,-0.0,0.0,0.025745784388169726,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,original
